Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2023-06-06,Bihar,brinjalbig,Brinjal (Big),29,33 - 37,35 - 48,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-06,Bihar,elephantyam,Elephant Yam,27,31 - 34,32 - 45,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-06,Bihar,fenugreekleaves,Fenugreek Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-06,Bihar,frenchbeans,French Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-06,Bihar,garlic,Garlic,66,76 - 84,79 - 109,1kg,resource/images/vegetables/garlic-64.png
2023-06-06,Bihar,ginger,Ginger,50,58 - 64,60 - 83,1kg,resource/images/vegetables/ginger-64.png
2023-06-06,Bihar,oniongreen,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-06,Bihar,greenpeas,Green Peas,83,95 - 105,100 - 137,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-06,Bihar,ivygourd,Ivy Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-06,Bihar,lemon,Lemon (Lime),58,67 - 74,70 - 96,1kg,resource/images/vegetables/lemon-64.png
2023-06-06,Bihar,mangoraw,Mango Raw,25,29 - 32,30 - 41,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-06,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-06,Bihar,mushroom,Mushroom,82,94 - 104,98 - 135,1kg,resource/images/vegetables/mushroom-64.png
2023-06-06,Bihar,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-06,Bihar,ladiesfinger,Ladies Finger,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-06,Bihar,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-06,Bihar,radish,Radish,24,28 - 30,29 - 40,1kg,resource/images/vegetables/radish-64.png
2023-06-06,Bihar,ridgegourd,Ridge Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-06,Bihar,shallot,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,resource/images/vegetables/shallot-64.png
2023-06-06,Bihar,snakegourd,Snake Gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-06,Bihar,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-06,Bihar,spinach,Spinach,16,18 - 20,19 - 26,1kg,resource/images/vegetables/spinach-64.png
2023-06-06,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-07,Bihar,onionbig,Onion Big,20,23 - 25,24 - 33,1kg,resource/images/vegetables/onionbig-64.png
2023-06-07,Bihar,onionsmall,Onion Small,48,55 - 61,58 - 79,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-07,Bihar,tomato,Tomato,32,37 - 41,38 - 53,1kg,resource/images/vegetables/tomato-64.png
2023-06-07,Bihar,greenchili,Green Chilli,42,48 - 53,50 - 69,1kg,resource/images/vegetables/greenchili-64.png
2023-06-07,Bihar,beetroot,Beetroot,34,39 - 43,41 - 56,1kg,resource/images/vegetables/beetroot-64.png
2023-06-07,Bihar,potato,Potato,25,29 - 32,30 - 41,1kg,resource/images/vegetables/potato-64.png
2023-06-07,Bihar,plantain,Raw Banana (Plantain),10,12 - 13,12 - 17,1kg,resource/images/vegetables/plantain-64.png
2023-06-07,Bihar,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-07,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2023-06-07,Bihar,ashgourd,Ash gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-07,Bihar,babycorn,Baby Corn,67,77 - 85,80 - 111,1kg,resource/images/vegetables/babycorn-64.png
2023-06-07,Bihar,bananaflower,Banana Flower,21,24 - 27,25 - 35,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-07,Bihar,capsicum,Capsicum,41,47 - 52,49 - 68,1kg,resource/images/vegetables/capsicum-64.png
2023-06-07,Bihar,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-07,Bihar,bottlegourd,Bottle Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-07,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-07,Bihar,broadbeans,Broad Beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-07,Bihar,cabbage,Cabbage,16,18 - 20,19 - 26,1kg,resource/images/vegetables/cabbage-64.png
2023-06-07,Bihar,carrot,Carrot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/carrot-64.png
2023-06-07,Bihar,cauliflower,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-07,Bihar,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-07,Bihar,coconut,Coconut,23,26 - 29,28 - 38,1kg,resource/images/vegetables/coconut-64.png
2023-06-07,Bihar,colocasialeaves,Colocasia Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-07,Bihar,colocasia,Colocasia,24,28 - 30,29 - 40,1kg,resource/images/vegetables/colocasia-64.png
2023-06-07,Bihar,corianderleaves,Coriander Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-07,Bihar,corn,Corn,27,31 - 34,32 - 45,1kg,resource/images/vegetables/corn-64.png
2023-06-07,Bihar,cucumber,Cucumber,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cucumber-64.png
2023-06-07,Bihar,curryleaves,Curry Leaves,28,32 - 36,34 - 46,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-07,Bihar,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-07,Bihar,drumsticks,Drumsticks,60,69 - 76,72 - 99,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-07,Bihar,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2023-06-07,Bihar,brinjalbig,Brinjal (Big),29,33 - 37,35 - 48,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-07,Bihar,elephantyam,Elephant Yam,27,31 - 34,32 - 45,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-07,Bihar,fenugreekleaves,Fenugreek Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-07,Bihar,frenchbeans,French Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-07,Bihar,garlic,Garlic,66,76 - 84,79 - 109,1kg,resource/images/vegetables/garlic-64.png
2023-06-07,Bihar,ginger,Ginger,50,58 - 64,60 - 83,1kg,resource/images/vegetables/ginger-64.png
2023-06-07,Bihar,oniongreen,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-07,Bihar,greenpeas,Green Peas,83,95 - 105,100 - 137,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-07,Bihar,ivygourd,Ivy Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-07,Bihar,lemon,Lemon (Lime),58,67 - 74,70 - 96,1kg,resource/images/vegetables/lemon-64.png
2023-06-07,Bihar,mangoraw,Mango Raw,25,29 - 32,30 - 41,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-07,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-07,Bihar,mushroom,Mushroom,82,94 - 104,98 - 135,1kg,resource/images/vegetables/mushroom-64.png
2023-06-07,Bihar,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-07,Bihar,ladiesfinger,Ladies Finger,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-07,Bihar,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-07,Bihar,radish,Radish,24,28 - 30,29 - 40,1kg,resource/images/vegetables/radish-64.png
2023-06-07,Bihar,ridgegourd,Ridge Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-07,Bihar,shallot,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,resource/images/vegetables/shallot-64.png
2023-06-07,Bihar,snakegourd,Snake Gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-07,Bihar,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-07,Bihar,spinach,Spinach,16,18 - 20,19 - 26,1kg,resource/images/vegetables/spinach-64.png
2023-06-07,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-08,Bihar,onionbig,Onion Big,23,26 - 29,28 - 38,1kg,resource/images/vegetables/onionbig-64.png
2023-06-08,Bihar,onionsmall,Onion Small,52,60 - 66,62 - 86,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-08,Bihar,tomato,Tomato,24,28 - 30,29 - 40,1kg,resource/images/vegetables/tomato-64.png
2023-06-08,Bihar,greenchili,Green Chilli,39,45 - 50,47 - 64,1kg,resource/images/vegetables/greenchili-64.png
2023-06-08,Bihar,beetroot,Beetroot,32,37 - 41,38 - 53,1kg,resource/images/vegetables/beetroot-64.png
2023-06-08,Bihar,potato,Potato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/potato-64.png
2023-06-08,Bihar,plantain,Raw Banana (Plantain),11,13 - 14,13 - 18,1kg,resource/images/vegetables/plantain-64.png
2023-06-08,Bihar,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-08,Bihar,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2023-06-08,Bihar,ashgourd,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-08,Bihar,babycorn,Baby Corn,56,64 - 71,67 - 92,1kg,resource/images/vegetables/babycorn-64.png
2023-06-08,Bihar,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-08,Bihar,capsicum,Capsicum,47,54 - 60,56 - 78,1kg,resource/images/vegetables/capsicum-64.png
2023-06-08,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-08,Bihar,bottlegourd,Bottle Gourd,26,30 - 33,31 - 43,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-08,Bihar,butterbeans,Butter Beans,47,54 - 60,56 - 78,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-08,Bihar,broadbeans,Broad Beans,37,43 - 47,44 - 61,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-08,Bihar,cabbage,Cabbage,12,14 - 15,14 - 20,1kg,resource/images/vegetables/cabbage-64.png
2023-06-08,Bihar,carrot,Carrot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/carrot-64.png
2023-06-08,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-08,Bihar,clusterbeans,Cluster beans,42,48 - 53,50 - 69,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-08,Bihar,coconut,Coconut,27,31 - 34,32 - 45,1kg,resource/images/vegetables/coconut-64.png
2023-06-08,Bihar,colocasialeaves,Colocasia Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-08,Bihar,colocasia,Colocasia,24,28 - 30,29 - 40,1kg,resource/images/vegetables/colocasia-64.png
2023-06-08,Bihar,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-08,Bihar,corn,Corn,25,29 - 32,30 - 41,1kg,resource/images/vegetables/corn-64.png
2023-06-08,Bihar,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2023-06-08,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-08,Bihar,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-08,Bihar,drumsticks,Drumsticks,60,69 - 76,72 - 99,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-08,Bihar,brinjal,Brinjal,27,31 - 34,32 - 45,1kg,resource/images/vegetables/brinjal-64.png
2023-06-08,Bihar,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-08,Bihar,elephantyam,Elephant Yam,26,30 - 33,31 - 43,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-08,Bihar,fenugreekleaves,Fenugreek Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-08,Bihar,frenchbeans,French Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-08,Bihar,garlic,Garlic,60,69 - 76,72 - 99,1kg,resource/images/vegetables/garlic-64.png
2023-06-08,Bihar,ginger,Ginger,59,68 - 75,71 - 97,1kg,resource/images/vegetables/ginger-64.png
2023-06-08,Bihar,oniongreen,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-08,Bihar,greenpeas,Green Peas,82,94 - 104,98 - 135,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-08,Bihar,ivygourd,Ivy Gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-08,Bihar,lemon,Lemon (Lime),60,69 - 76,72 - 99,1kg,resource/images/vegetables/lemon-64.png
2023-06-08,Bihar,mangoraw,Mango Raw,25,29 - 32,30 - 41,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-08,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-08,Bihar,mushroom,Mushroom,95,109 - 121,114 - 157,1kg,resource/images/vegetables/mushroom-64.png
2023-06-08,Bihar,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-08,Bihar,ladiesfinger,Ladies Finger,38,44 - 48,46 - 63,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-08,Bihar,pumpkin,Pumpkin,24,28 - 30,29 - 40,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-08,Bihar,radish,Radish,26,30 - 33,31 - 43,1kg,resource/images/vegetables/radish-64.png
2023-06-08,Bihar,ridgegourd,Ridge Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-08,Bihar,shallot,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,resource/images/vegetables/shallot-64.png
2023-06-08,Bihar,snakegourd,Snake Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-08,Bihar,sorrelleaves,Sorrel Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-08,Bihar,spinach,Spinach,17,20 - 22,20 - 28,1kg,resource/images/vegetables/spinach-64.png
2023-06-08,Bihar,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-09,Bihar,onionbig,Onion Big,23,26 - 29,28 - 38,1kg,resource/images/vegetables/onionbig-64.png
2023-06-09,Bihar,onionsmall,Onion Small,52,60 - 66,62 - 86,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-09,Bihar,tomato,Tomato,24,28 - 30,29 - 40,1kg,resource/images/vegetables/tomato-64.png
2023-06-09,Bihar,greenchili,Green Chilli,39,45 - 50,47 - 64,1kg,resource/images/vegetables/greenchili-64.png
2023-06-09,Bihar,beetroot,Beetroot,32,37 - 41,38 - 53,1kg,resource/images/vegetables/beetroot-64.png
2023-06-09,Bihar,potato,Potato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/potato-64.png
2023-06-09,Bihar,plantain,Raw Banana (Plantain),11,13 - 14,13 - 18,1kg,resource/images/vegetables/plantain-64.png
2023-06-09,Bihar,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-09,Bihar,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2023-06-09,Bihar,ashgourd,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-09,Bihar,babycorn,Baby Corn,56,64 - 71,67 - 92,1kg,resource/images/vegetables/babycorn-64.png
2023-06-09,Bihar,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-09,Bihar,capsicum,Capsicum,47,54 - 60,56 - 78,1kg,resource/images/vegetables/capsicum-64.png
2023-06-09,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-09,Bihar,bottlegourd,Bottle Gourd,26,30 - 33,31 - 43,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-09,Bihar,butterbeans,Butter Beans,47,54 - 60,56 - 78,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-09,Bihar,broadbeans,Broad Beans,37,43 - 47,44 - 61,1kg,resource/images/vegetables/broadbeans-64.png
2023-06-09,Bihar,cabbage,Cabbage,12,14 - 15,14 - 20,1kg,resource/images/vegetables/cabbage-64.png
2023-06-09,Bihar,carrot,Carrot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/carrot-64.png
2023-06-09,Bihar,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2023-06-09,Bihar,clusterbeans,Cluster beans,42,48 - 53,50 - 69,1kg,resource/images/vegetables/clusterbeans-64.png
2023-06-09,Bihar,coconut,Coconut,27,31 - 34,32 - 45,1kg,resource/images/vegetables/coconut-64.png
2023-06-09,Bihar,colocasialeaves,Colocasia Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-06-09,Bihar,colocasia,Colocasia,24,28 - 30,29 - 40,1kg,resource/images/vegetables/colocasia-64.png
2023-06-09,Bihar,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2023-06-09,Bihar,corn,Corn,25,29 - 32,30 - 41,1kg,resource/images/vegetables/corn-64.png
2023-06-09,Bihar,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2023-06-09,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2023-06-09,Bihar,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2023-06-09,Bihar,drumsticks,Drumsticks,60,69 - 76,72 - 99,1kg,resource/images/vegetables/drumsticks-64.png
2023-06-09,Bihar,brinjal,Brinjal,27,31 - 34,32 - 45,1kg,resource/images/vegetables/brinjal-64.png
2023-06-09,Bihar,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2023-06-09,Bihar,elephantyam,Elephant Yam,26,30 - 33,31 - 43,1kg,resource/images/vegetables/elephantyam-64.png
2023-06-09,Bihar,fenugreekleaves,Fenugreek Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-06-09,Bihar,frenchbeans,French Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/frenchbeans-64.png
2023-06-09,Bihar,garlic,Garlic,60,69 - 76,72 - 99,1kg,resource/images/vegetables/garlic-64.png
2023-06-09,Bihar,ginger,Ginger,59,68 - 75,71 - 97,1kg,resource/images/vegetables/ginger-64.png
2023-06-09,Bihar,oniongreen,Onion Green,42,48 - 53,50 - 69,1kg,resource/images/vegetables/oniongreen-64.png
2023-06-09,Bihar,greenpeas,Green Peas,82,94 - 104,98 - 135,1kg,resource/images/vegetables/greenpeas-64.png
2023-06-09,Bihar,ivygourd,Ivy Gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ivygourd-64.png
2023-06-09,Bihar,lemon,Lemon (Lime),60,69 - 76,72 - 99,1kg,resource/images/vegetables/lemon-64.png
2023-06-09,Bihar,mangoraw,Mango Raw,25,29 - 32,30 - 41,1kg,resource/images/vegetables/mangoraw-64.png
2023-06-09,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-06-09,Bihar,mushroom,Mushroom,95,109 - 121,114 - 157,1kg,resource/images/vegetables/mushroom-64.png
2023-06-09,Bihar,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/mustardleaves-64.png
2023-06-09,Bihar,ladiesfinger,Ladies Finger,38,44 - 48,46 - 63,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-06-09,Bihar,pumpkin,Pumpkin,24,28 - 30,29 - 40,1kg,resource/images/vegetables/pumpkin-64.png
2023-06-09,Bihar,radish,Radish,26,30 - 33,31 - 43,1kg,resource/images/vegetables/radish-64.png
2023-06-09,Bihar,ridgegourd,Ridge Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ridgegourd-64.png
2023-06-09,Bihar,shallot,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,resource/images/vegetables/shallot-64.png
2023-06-09,Bihar,snakegourd,Snake Gourd,28,32 - 36,34 - 46,1kg,resource/images/vegetables/snakegourd-64.png
2023-06-09,Bihar,sorrelleaves,Sorrel Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-06-09,Bihar,spinach,Spinach,17,20 - 22,20 - 28,1kg,resource/images/vegetables/spinach-64.png
2023-06-09,Bihar,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2023-06-10,Bihar,onionbig,Onion Big,20,23 - 25,24 - 33,1kg,resource/images/vegetables/onionbig-64.png
2023-06-10,Bihar,onionsmall,Onion Small,49,56 - 62,59 - 81,1kg,resource/images/vegetables/onionsmall-64.png
2023-06-10,Bihar,tomato,Tomato,28,32 - 36,34 - 46,1kg,resource/images/vegetables/tomato-64.png
2023-06-10,Bihar,greenchili,Green Chilli,48,55 - 61,58 - 79,1kg,resource/images/vegetables/greenchili-64.png
2023-06-10,Bihar,beetroot,Beetroot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/beetroot-64.png
2023-06-10,Bihar,potato,Potato,28,32 - 36,34 - 46,1kg,resource/images/vegetables/potato-64.png
2023-06-10,Bihar,plantain,Raw Banana (Plantain),12,14 - 15,14 - 20,1kg,resource/images/vegetables/plantain-64.png
2023-06-10,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-06-10,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2023-06-10,Bihar,ashgourd,Ash gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ashgourd-64.png
2023-06-10,Bihar,babycorn,Baby Corn,63,72 - 80,76 - 104,1kg,resource/images/vegetables/babycorn-64.png
2023-06-10,Bihar,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,resource/images/vegetables/bananaflower-64.png
2023-06-10,Bihar,capsicum,Capsicum,47,54 - 60,56 - 78,1kg,resource/images/vegetables/capsicum-64.png
2023-06-10,Bihar,bittergourd,Bitter Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/bittergourd-64.png
2023-06-10,Bihar,bottlegourd,Bottle Gourd,25,29 - 32,30 - 41,1kg,resource/images/vegetables/bottlegourd-64.png
2023-06-10,Bihar,butterbeans,Butter Beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/butterbeans-64.png
2023-06-10,Bihar,broadbeans,Broad Beans,37,43 - 47,44 - 61,1kg,resource/images/vegetables/broadbeans-64.png
